Frequency (Hz),Amplitude (dBm)
47021000,-91.97
47030000,-92.97
47039000,-94.64
47048000,-92.63
47057000,-92.97
47066000,-93.82
47075000,-93.16
47084000,-93.24
47093000,-93.72
47102000,-93.43
47111000,-93.24
47120000,-94.43
47129000,-94.12
47138000,-93.24
47147000,-94.96
47156000,-93.43
47165000,-92.79
47174000,-93.43
47183000,-92.97
47192000,-93.15
47201000,-92.54
47210000,-92.97
47219000,-92.97
47228000,-93.34
47237000,-94.21
47246000,-93.72
47255000,-93.24
47264000,-94.42
47273000,-94.42
47282000,-92.71
47291000,-94.12
47300000,-94.21
47309000,-94.21
47318000,-93.62
47327000,-93.15
47336000,-93.72
47345000,-93.4
47354000,-93.03
47363000,-93.78
47372000,-93.88
47381000,-94.82
47390000,-93.69
47399000,-93.12
47408000,-92.68
47417000,-94.5
47426000,-93.31
47435000,-93.88
47444000,-93.03
47453000,-93.88
47462000,-94.5
47471000,-92.85
47480000,-92.34
47489000,-94.08
47498000,-93.21
47507000,-92.5
47516000,-94.18
47525000,-93.49
47534000,-92.09
47543000,-92.68
47552000,-93.78
47561000,-92.34
47570000,-93.59
47579000,-92.34
47588000,-94.39
47597000,-93.03
47606000,-93.31
47615000,-94.08
47624000,-93.31
47633000,-94.39
47642000,-92.85
47651000,-93.59
47660000,-92.93
47669000,-93.03
47678000,-91.85
47687000,-94.6
47696000,-94.39
47705000,-93.98
47714000,-94.5
47723000,-93.21
47732000,-94.39
47741000,-93.59
47750000,-93.03
47759000,-92.09
47768000,-93.3
47777000,-93.03
47786000,-94.18
47795000,-93.97
47804000,-94.18
47813000,-94.18
47822000,-93.78
47831000,-93.03
47840000,-93.97
47849000,-93.03
47858000,-92.68
47867000,-95.27
47876000,-92.33
47885000,-93.21
47894000,-92.5
47903000,-92.76
47912000,-94.82
47921000,-91.69
47930000,-92.01
47939000,-93.94
47948000,-93.27
47957000,-93
47966000,-92.65
47975000,-92.81
47984000,-93.56
47993000,-93.56
48002000,-89.95
48011000,-94.15
48020000,-93.36
48029000,-93.18
48038000,-92.9
48047000,-92.73
48056000,-93.36
48065000,-92.81
48074000,-93.75
48083000,-92.9
48092000,-93.18
48101000,-93.85
48110000,-92.47
48119000,-92.65
48128000,-92.47
48137000,-93.65
48146000,-93.36
48155000,-91.14
48164000,-94.36
48173000,-90.64
48182000,-94.14
48191000,-93.55
48200000,-91.44
48209000,-94.05
48218000,-93.55
48227000,-93.17
48236000,-94.46
48245000,-91.74
48254000,-93.09
48263000,-93.55
48272000,-94.46
48281000,-93.17
48290000,-93.94
48299000,-95.01
48308000,-93.84
48317000,-93
48326000,-93.27
48335000,-94.25
48344000,-93.84
48353000,-93.09
48362000,-93.65
48371000,-92.56
48380000,-94.35
48389000,-92.72
48398000,-94.57
48407000,-93.65
48416000,-94.79
48425000,-90.47
48434000,-93.84
48443000,-94.14
48452000,-93.55
48461000,-94.79
48470000,-93
48479000,-93.55
48488000,-93.75
48497000,-93.27
48506000,-93.75
48515000,-91.97
48524000,-92.3
48533000,-93.15
48542000,-93.91
48551000,-95.21
48560000,-93.33
48569000,-92.87
48578000,-93.24
48587000,-92.97
48596000,-92.87
48605000,-93.53
48614000,-93.53
48623000,-91.79
48632000,-94.12
48641000,-93.53
48650000,-94.02
48659000,-93.06
48668000,-92.97
48677000,-92.27
48686000,-94.54
48695000,-92.03
48704000,-93.72
48713000,-93.62
48722000,-92.97
48731000,-94.43
48740000,-94.54
48749000,-92.44
48758000,-93.62
48767000,-93.82
48776000,-93.43
48785000,-92.78
48794000,-93.72
48803000,-92.62
48812000,-93.91
48821000,-93.91
48830000,-94.22
48839000,-93.14
48848000,-92.44
48857000,-93.72
48866000,-92.97
48875000,-92.78
48884000,-94.22
48893000,-93.52
48902000,-92.19
48911000,-94.11
48920000,-92.27
48929000,-93.81
48938000,-95.45
48947000,-94.11
48956000,-93.43
48965000,-92.44
48974000,-93.91
48983000,-93.43
48992000,-92.97
49001000,-93.24
49010000,-92.02
49019000,-92.27
49028000,-92.1
49037000,-93.91
49046000,-93.14
49055000,-94.54
49064000,-94.11
49073000,-93.14
49082000,-90.61
49091000,-92.69
49100000,-92.61
49109000,-93.33
49118000,-93.38
49127000,-92.41
49136000,-93.58
49145000,-93.67
49154000,-94.59
49163000,-92.83
49172000,-93.58
49181000,-92.83
49190000,-91.68
49199000,-93.58
49208000,-93.58
49217000,-94.59
49226000,-94.27
49235000,-93.38
49244000,-93.77
49253000,-94.07
49262000,-93.38
49271000,-91.38
49280000,-93.2
49289000,-92.67
49298000,-93.96
49307000,-93.48
49316000,-93.96
49325000,-93.29
49334000,-92
49343000,-92.49
49352000,-93.67
49361000,-92.83
49370000,-93.38
49379000,-93.57
49388000,-94.27
49397000,-95.03
49406000,-92.74
49415000,-94.59
49424000,-93.19
49433000,-92.83
49442000,-92.32
49451000,-92.83
49460000,-93.67
49469000,-93.38
49478000,-90.94
49487000,-93.57
49496000,-93.96
49505000,-92.83
49514000,-94.59
49523000,-93.77
49532000,-93.77
49541000,-93.11
49550000,-93.19
49559000,-94.37
49568000,-93.48
49577000,-93.38
49586000,-94.27
49595000,-94.16
49604000,-93.38
49613000,-91.99
49622000,-93.96
49631000,-93.96
49640000,-94.37
49649000,-93.57
49658000,-93.67
49667000,-92.83
49676000,-94.59
49685000,-94.37
49694000,-94.16
49703000,-92.15
49712000,-93.54
49721000,-93.93
49730000,-94.13
49739000,-92.29
49748000,-92.8
49757000,-94.45
49766000,-92.29
49775000,-94.24
49784000,-94.13
49793000,-92.63
49802000,-94.45
49811000,-94.24
49820000,-93.93
49829000,-93.16
49838000,-92.21
49847000,-93.35
49856000,-94.13
49865000,-95.22
49874000,-94.45
49883000,-92.98
49892000,-92.89
49901000,-92.98
49910000,-94.34
49919000,-93.73
49928000,-93.16
49937000,-94.34
49946000,-93.16
49955000,-92.29
49964000,-92.38
49973000,-90.63
49982000,-85.7
49991000,-72.25
50000000,-55.05
